ratio,pool_seed,model_seed,policy,param,cost_rate,avail,n_prev,n_fail,fails_per_1000,wear_fails,false30_rate,mean_rem_at_prev,op
2,0,1,risk,0.8,0.06174479975162993,0.8023215264285358,4.0,396.0,24.588637069233158,89.0,1.0,58.60994491049073,16105.0
2,0,1,rul,8,0.05746921064386446,0.8203423546039889,71.0,329.0,20.994193095526768,20.0,0.0,12.169007731452725,15671.0
2,0,1,risk_gated,0.8,0.061633281972265024,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
2,0,1,rul_gated,8,0.05904165361728782,0.8130060599887967,41.0,359.0,22.48668963357344,49.0,0.0,8.740319598690313,15965.0
5,0,1,reactive,,0.13559322033898305,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
5,0,1,periodic,60,0.11805633802816902,0.8232838589981447,119.0,281.0,19.788732394366196,0.0,0.29411764705882354,26.327286475699395,14200.0
5,0,1,risk,0.5,0.133698487219614,0.80444817456987,34.0,366.0,23.865414710485133,73.0,0.7941176470588235,51.53919624195064,15336.0
5,0,1,rul,16,0.11790210731838686,0.8234739701724233,102.0,298.0,20.06328687807177,0.0,0.12745098039215685,20.901353780153993,14853.0
5,0,1,risk_gated,0.5,0.13437852753041515,0.8036488257232134,13.0,387.0,24.269409256239808,83.0,0.5384615384615384,45.906205508914276,15946.0
5,0,1,rul_gated,16,0.1207561929595828,0.8199700662818046,79.0,321.0,20.92568448500652,14.0,0.06329113924050633,17.74252449971773,15340.0
10,0,1,reactive,,0.2588597842835131,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
10,0,1,periodic,40,0.21906711767847606,0.8167805729242402,185.0,215.0,19.13833006943208,0.0,1.0,46.75314679621991,11234.0
10,0,1,risk,0.5,0.25302556077203964,0.80444817456987,34.0,366.0,23.865414710485133,73.0,0.7941176470588235,51.53919624195064,15336.0
10,0,1,rul,16,0.2182185417087457,0.8234739701724233,102.0,298.0,20.06328687807177,0.0,0.12745098039215685,20.901353780153993,14853.0
10,0,1,risk_gated,0.5,0.2557255738116142,0.8036488257232134,13.0,387.0,24.269409256239808,83.0,0.5384615384615384,45.906205508914276,15946.0
10,0,1,rul_gated,16,0.22538461538461538,0.8199700662818046,79.0,321.0,20.92568448500652,14.0,0.06329113924050633,17.74252449971773,15340.0
20,0,1,reactive,,0.5053929121725732,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
20,0,1,periodic,40,0.4104504183727969,0.8167805729242402,185.0,215.0,19.13833006943208,0.0,1.0,46.75314679621991,11234.0
20,0,1,risk,0.5,0.49167970787689097,0.80444817456987,34.0,366.0,23.865414710485133,73.0,0.7941176470588235,51.53919624195064,15336.0
20,0,1,rul,16,0.4188514104894634,0.8234739701724233,102.0,298.0,20.06328687807177,0.0,0.12745098039215685,20.901353780153993,14853.0
20,0,1,risk_gated,0.5,0.4984196663740123,0.8036488257232134,13.0,387.0,24.269409256239808,83.0,0.5384615384615384,45.906205508914276,15946.0
20,0,1,rul_gated,16,0.43464146023468053,0.8199700662818046,79.0,321.0,20.92568448500652,14.0,0.06329113924050633,17.74252449971773,15340.0
2,0,2,reactive,,0.061633281972265024,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
2,0,2,periodic,60,0.05869014084507042,0.8232838589981447,119.0,281.0,19.788732394366196,0.0,0.29411764705882354,26.327286475699395,14200.0
2,0,2,risk,0.8,0.06174479975162993,0.8023215264285358,4.0,396.0,24.588637069233158,89.0,1.0,58.60994491049073,16105.0
2,0,2,rul,8,0.0571904,0.8216332754903507,76.0,324.0,20.736,16.0,0.0,12.602524989198352,15625.0
2,0,2,risk_gated,0.8,0.061633281972265024,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
2,0,2,rul_gated,8,0.059049050930276265,0.812987012987013,41.0,359.0,22.489506984902587,49.0,0.0,9.029343009029944,15963.0
5,0,2,reactive,,0.13559322033898305,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
5,0,2,periodic,60,0.11805633802816902,0.8232838589981447,119.0,281.0,19.788732394366196,0.0,0.29411764705882354,26.327286475699395,14200.0
5,0,2,risk,0.5,0.13372464618796062,0.8044173967787629,34.0,366.0,23.870084132263745,72.0,0.7941176470588235,50.520322472677044,15333.0
5,0,2,rul,16,0.11775359870243969,0.8236571110492624,104.0,296.0,20.004054875988377,2.0,0.125,21.254412705123528,14797.0
5,0,2,risk_gated,0.5,0.13452440865626572,0.8034775576223211,14.0,386.0,24.28283844992451,81.0,0.5,41.94416714888234,15896.0
5,0,2,rul_gated,16,0.12159142875808454,0.8189502969343534,77.0,323.0,21.101456849807278,16.0,0.06493506493506493,17.729334450579092,15307.0
10,0,2,reactive,,0.2588597842835131,0.8022249690976514,0.0,400.0,24.65331278890601,90.0,0.0,0.0,16225.0
10,0,2,periodic,40,0.21906711767847606,0.8167805729242402,185.0,215.0,19.13833006943208,0.0,1.0,46.75314679621991,11234.0
10,0,2,risk,0.5,0.25307506684927933,0.8044173967787629,34.0,366.0,23.870084132263745,72.0,0.7941176470588235,50.520322472677044,15333.0
10,0,2,rul,16,0.21777387308238158,0.8236571110492624,104.0,296.0,20.004054875988377,2.0,0.125,21.254412705123528,14797.0
